C C
C1=NCNN=C1 C1=N[CH2:1][NH:1]N=C1
C1=NCNPN1 C1=NCN[PH:1]N1
C1=NCOC1 C1=NCO[CH2:1]1
C1=NCSC1 C1=NCS[CH2:1]1
C1=NCSC1 C1=N[CH2:1]SC1
C1=NCSC1 C1N=[CH:1]CS1
C1=NCSC1 C1N=[CH:1][CH2:1]S1
C1=NCSCC1 C1C[CH:1]=NCS1
C1=NC[NH2+]CC1 C1=NC[NH2+]C[CH2:1]1
C1=NC[NH2+]CC1 C1=NC[NH2+][CH2:1]C1
C1=NC[NH2+]CC1 C1=N[CH2:1][NH2+]CC1
C1=NC[NH2+]CC1 C1C[CH:1]=NC[NH2+]1
C1=NC[NH2+]CC1 C1N=[CH:1][CH2:1]C[NH2+]1
C1=NC[NH2+]CN1 C1N=[CH:1]NC[NH2+]1
C1=NN=CC1 C1=NN=C[CH2:1]1
C1=NN=CC1 C1=NN=[CH:1]C1
C1=NN=CC1 C1=NN=[CH:1][CH2:1]1
C1=NN=CC1 C1=N[N:1]=CC1
C1=NN=CCC1 C1=NN=C[CH2:1]C1
C1=NN=CCC1 C1=NN=C[CH2:1][CH2:1]1
C1=NN=CCC1 C1=NN=[CH:1]CC1
C1=NN=CN=N1 C1=NN=[CH:1]N=N1
C1=NN=CNC1 C1=NN=C[CH2:1]N1
C1=NN=CNC1 C1=NN=C[NH:1]C1
C1=NN=CNC1 C1=NN=C[NH:1][CH2:1]1
C1=NN=CNC1 C1=NN=[CH:1]CN1
C1=NN=CNC1 C1=NN=[CH:1]NC1
C1=NN=CNC1 C1=NN=[CH:1][NH:1]C1
C1=NN=CO1 C1=NN=[CH:1]O1
C1=NN=CO1 C1=N[N:1]=CO1
C1=NN=CS1 C1=NN=C[S:1]1
C1=NN=CS1 C1=NN=[CH:1]S1
C1=NN=CS1 C1=N[N:1]=CS1
C1=NN=CSC1 C1=NN=[CH:1]CS1
C1=NN=C[NH]1 C1=NN=C[NH:1]1
C1=NN=C[NH]1 C1=NN=[CH:1][NH:1]1
C1=NN=C[NH]1 C1=NN=[CH:1][NH]1
C1=NN=C[NH]1 C1=N[N:1]=C[NH]1
C1=NN=N[N-]1 C1=NN=N[N-:1]1
C1=NN=N[N-]1 C1=NN=[N:1][N-]1
C1=NN=N[N-]1 C1=[N:1]N=N[N-]1
C1=NN=N[N-]1 N1=N[N-][CH:1]=N1
C1=NN=N[NH]1 C1=NN=N[NH:1]1
C1=NN=N[NH]1 C1=NN=[N:1][NH]1
C1=NN=N[NH]1 C1=N[N:1]=N[NH]1
C1=NN=N[NH]1 C1=[N:1]N=N[NH]1
C1=NN=N[NH]1 N1=N[NH:1][CH:1]=N1
C1=NN=N[NH]1 N1=N[NH][CH:1]=N1
C1=NNCC1 C1=NNC[CH2:1]1
C1=NNCC1 C1=NN[CH2:1]C1
C1=NNCC1 C1=NN[CH2:1][CH2:1]1
C1=NNCC1 C1=N[NH:1]CC1
C1=NNCC1 C1=N[NH:1][CH2:1]C1
C1=NNCC1 C1=[N:1]NCC1
C1=NNCC1 C1C[CH:1]=NN1
C1=NNCC1 C1NN=[CH:1][CH2:1]1
C1=NNCCC1 C1=NNCC[CH2:1]1
C1=NNCCC1 C1=NNC[CH2:1]C1
C1=NNCCC1 C1=NNC[CH2:1][CH2:1]1
C1=NNCCC1 C1=NN[CH2:1]CC1
C1=NNCCC1 C1=NN[CH2:1][CH2:1]C1
C1=NNCCC1 C1=N[NH:1]CCC1
C1=NNCCC1 C1=N[NH:1][CH2:1]CC1
C1=NNCCC1 C1CNN=[CH:1]C1
C1=NNCCCN1 C1=NN[CH2:1]CCN1
C1=NNCCN1 C1=NNCC[NH:1]1
C1=NNCCN1 C1=NNC[CH2:1]N1
C1=NNCCN1 C1=NNC[CH2:1][NH:1]1
C1=NNCCN1 C1=NN[CH2:1]CN1
C1=NNCCN1 C1=N[NH:1]CCN1
C1=NNCCN1 C1CN[CH:1]=NN1
C1=NNCCN1 C1C[NH:1][CH:1]=NN1
C1=NNCCS1 C1=NNCC[S:1]1
C1=NNCCS1 C1=NNC[CH2:1]S1
C1=NNCN1 C1=NNC[NH:1]1
C1=NNCN1 C1=NN[CH2:1]N1
C1=NNCN1 C1=NN[CH2:1][NH:1]1
C1=NNCN1 C1=N[NH:1]CN1
C1=NNCN1 C1=N[NH:1][CH2:1]N1
C1=NNCN1 C1NN=[CH:1]N1
C1=NNCN1 C1NN=[CH:1][NH:1]1
C1=NNCNC1 C1=NNCN[CH2:1]1
C1=NNCNC1 C1=NNC[NH:1]C1
C1=NNCNC1 C1=NN[CH2:1]NC1
C1=NNCNC1 C1=NN[CH2:1][NH:1]C1
C1=NNCNC1 C1=N[NH:1]CNC1
C1=NNCNC1 C1NC[CH:1]=NN1
C1=NNCNN1 C1NN=[CH:1]NN1
C1=NNCO1 C1=NN[CH2:1]O1
C1=NNCO1 C1=N[NH:1]CO1
C1=NNCO1 C1NN=[CH:1]O1
C1=NNCS1 C1=NN[CH2:1]S1
C1=NNCS1 C1=N[NH:1]CS1
C1=NNCS1 C1=N[NH:1][CH2:1]S1
C1=NNCS1 C1NN=[CH:1]S1
C1=NNCSC1 C1=NNCS[CH2:1]1
C1=NNCSC1 C1=NN[CH2:1]SC1
C1=NNCSC1 C1=N[NH:1]CSC1
C1=NNCSC1 C1=N[NH:1][CH2:1]SC1
C1=NNCSC1 C1NN=[CH:1]CS1
C1=NNC[N-]1 C1=NN[CH2:1][N-]1
C1=NNC[N-]1 C1=N[NH:1]C[N-]1
C1=NNC[N-]1 C1=N[NH:1][CH2:1][N-]1
C1=NNC[NH2+]C1 C1=NNC[NH2+][CH2:1]1
C1=NNNN1 C1=NN[NH:1]N1
C1=NNSCC1 C1=NNSC[CH2:1]1
C1=NNSCC1 C1=NNS[CH2:1]C1
C1=NNSCC1 C1=NNS[CH2:1][CH2:1]1
C1=NN[N-]N1 N1=[CH:1]N[N-]N1
C1=NOC=N1 C1=NC=[N:1]O1
C1=NOC=N1 C1=NOC=[N:1]1
C1=NOC=N1 C1=NO[CH:1]=N1
C1=NOC=N1 C1=N[CH:1]=NO1
C1=NOCC1 C1=NOC[CH2:1]1
C1=NOCC1 C1=NO[CH2:1]C1
C1=NOCC1 C1=NO[CH2:1][CH2:1]1
C1=NOCC1 C1C[CH:1]=NO1
C1=NOCN1 C1=NOC[NH:1]1
C1=NOCN1 C1=NO[CH2:1]N1
C1=NOCN1 C1N[CH:1]=NO1
C1=NOC[N-]1 C1[N-][CH:1]=NO1
C1=NON=C1 C1=NON=[CH:1]1
C1=NON=C1 C1=NO[N:1]=C1
C1=NON=C1 C1=N[O:1]N=C1
C1=NON=C1 N1=[CH:1][CH:1]=NO1
C1=NO[NH+]=C1 C1=NO[NH+:1]=C1
C1=NSC=N1 C1=NS[CH:1]=N1
C1=NSC=N1 C1=N[CH:1]=NS1
C1=NSCC1 C1=NSC[CH2:1]1
C1=NSCC1 C1=NS[CH2:1]C1
C1=NSCC1 C1=NS[CH2:1][CH2:1]1
C1=NSCC1 C1=N[S:1]CC1
C1=NSCC1 C1C[CH:1]=NS1
C1=NSCCN1 C1=NSCC[NH:1]1
C1=NSCCN1 C1=NSC[CH2:1]N1
C1=NSCCN1 C1=NS[CH2:1]CN1
C1=NSCCN1 C1=NS[CH2:1][CH2:1]N1
C1=NSCCN1 C1=N[S:1]CCN1
C1=NSCCN1 C1CSN=[CH:1]N1
C1=NSCCN1 C1C[NH:1][CH:1]=NS1
C1=NSCC[N-]1 C1=N[S:1]CC[N-]1
C1=NSCN1 C1=NSC[NH:1]1
C1=NSCN1 C1=NS[CH2:1]N1
C1=NSCN1 C1=NS[CH2:1][NH:1]1
C1=NSCN1 C1N[CH:1]=NS1
C1=NSN=C1 C1=NSN=[CH:1]1
C1=NSN=C1 C1=NS[N:1]=C1
C1=NSN=C1 C1=N[S:1]N=C1
C1=NSN=C1 N1=[CH:1][CH:1]=NS1
C1=NSSC1 C1SSN=[CH:1]1
C1=N[N-]C=N1 C1=NC=[N:1][N-]1
C1=N[N-]C=N1 C1=N[CH:1]=N[N-]1
C1=N[N-]C=N1 C1=N[N-][CH:1]=N1
C1=N[N-]N=C1 C1=N[N-][N:1]=C1
C1=N[NH+]=CC1 C1=[NH+]N=[CH:1]C1
C1=N[NH+]=CCC1 C1=N[NH+]=CC[CH2:1]1
C1=N[NH+]=CCC1 C1=N[NH+]=C[CH2:1]C1
C1=N[NH+]=CCC1 C1=N[NH+]=C[CH2:1][CH2:1]1
C1=N[NH+]=CCC1 C1=N[NH+]=[CH:1]CC1
C1=N[NH+]=CSC1 C1=N[NH+]=[CH:1]SC1
C1=N[NH]C=N1 C1=NC=[N:1][NH]1
C1=N[NH]C=N1 C1=N[CH:1]=N[NH]1
C1=N[NH]C=N1 C1=N[NH:1]C=N1
C1=N[NH]C=N1 C1=N[NH:1][CH:1]=N1
C1=N[NH]C=N1 C1=N[NH]C=[N:1]1
C1=N[NH]C=N1 C1=N[NH][CH:1]=N1
C1=N[NH]C=[NH+]1 C1=[NH+][CH:1]=N[NH]1
C1=N[NH]N=C1 C1=N[NH:1]N=C1
C1=N[NH]N=C1 C1=N[NH]N=[CH:1]1
C1=N[NH]N=C1 C1=N[NH][N:1]=C1
C1=N[NH]N=C1 N1=[CH:1][CH:1]=N[NH]1
C1=N[NH]N=N1 C1=N[NH:1]N=N1
C1=N[NH]N=N1 N1=N[CH:1]=N[NH]1
C1=[NH+]C=[NH+]CC1 C1=[NH+]C=[NH+][CH2:1]C1
C1=[NH+]CCC1 C1=[NH+:1]CCC1
C1=[NH+]CCC1 C1=[NH+]CC[CH2:1]1
C1=[NH+]CCC1 C1=[NH+]C[CH2:1]C1
C1=[NH+]CCC1 C1=[NH+][CH2:1]CC1
C1=[NH+]CCC1 C1C[NH+]=[CH:1]C1
C1=[NH+]CCCC1 C1=[NH+:1]CCCC1
C1=[NH+]CCCC1 C1=[NH+]CCC[CH2:1]1
C1=[NH+]CCCC1 C1=[NH+]CC[CH2:1]C1
C1=[NH+]CCCC1 C1=[NH+]C[CH2:1]CC1
C1=[NH+]CCCC1 C1CC[CH:1]=[NH+]C1
C1=[NH+]CCCC1 C1CC[NH+:1]=[CH:1]C1
C1=[NH+]CCCCC1 C1=[NH+:1]CCCCC1
C1=[NH+]CCCCC1 C1=[NH+]CCC[CH2:1]C1
C1=[NH+]CCCCC1 C1=[NH+][CH2:1]CCCC1
C1=[NH+]CCCCC1 C1CC[CH:1]=[NH+:1]CC1
C1=[NH+]CCCCC1 C1CC[NH+]=[CH:1]CC1
C1=[NH+]CCCN1 C1=[NH+:1]CCCN1
C1=[NH+]CCCN1 C1=[NH+]CCC[NH:1]1
C1=[NH+]CCCN1 C1=[NH+]CC[CH2:1]N1
C1=[NH+]CCCN1 C1=[NH+][CH2:1]CCN1
C1=[NH+]CCCN1 C1=[NH+][CH2:1][CH2:1][CH2:1]N1
C1=[NH+]CCCN1 C1CN[CH:1]=[NH+:1]C1
C1=[NH+]CCCN1 C1CN[CH:1]=[NH+]C1
C1=[NH+]CCCN1 C1C[NH+]=[CH:1][NH:1]C1
C1=[NH+]CCCS1 C1=[NH+:1]CCCS1
C1=[NH+]CCCS1 C1CS[CH:1]=[NH+:1]C1
C1=[NH+]CCCS1 C1C[NH+]=[CH:1]SC1
C1=[NH+]CCN1 C1=[NH+:1]CCN1
C1=[NH+]CCN1 C1=[NH+]CC[NH:1]1
C1=[NH+]CCN1 C1=[NH+]C[CH2:1]N1
C1=[NH+]CCN1 C1=[NH+][CH2:1]CN1
C1=[NH+]CCN1 C1=[NH+][CH2:1][CH2:1]N1
C1=[NH+]CCN1 C1C[NH+:1]=[CH:1]N1
C1=[NH+]CCN1 C1C[NH+]=[CH:1]N1
C1=[NH+]CCN1 C1C[NH:1][CH:1]=[NH+]1
C1=[NH+]CCNCC1 C1=[NH+]CCNC[CH2:1]1
C1=[NH+]CCNCC1 C1=[NH+]CCN[CH2:1]C1
C1=[NH+]CCNCC1 C1=[NH+]CCN[CH2:1][CH2:1]1
C1=[NH+]CCO1 C1=[NH+][CH2:1]CO1
C1=[NH+]CCO1 C1CO[CH:1]=[NH+]1
C1=[NH+]CCS1 C1=[NH+:1]CCS1
C1=[NH+]CCS1 C1=[NH+]C[CH2:1]S1
C1=[NH+]CCS1 C1=[NH+][CH2:1]CS1
C1=[NH+]CCS1 C1=[NH+][CH2:1][CH2:1]S1
C1=[NH+]CCS1 C1CS[CH:1]=[NH+]1
C1=[NH+]CCS1 C1C[NH+:1]=[CH:1]S1
C1=[NH+]CCSC[CH-]1 [CH-]1CSCC[NH+]=[CH:1]1
C1=[NH+]CC[NH+]=C1 C1=[NH+]CC[NH+:1]=C1
C1=[NH+]CC[NH+]=C1 C1=[NH+]CC[NH+]=[CH:1]1
C1=[NH+]CC[NH+]=C1 C1=[NH+]C[CH2:1][NH+]=C1
C1=[NH+]CC[NH+]=C1 C1=[NH+][CH2:1][CH2:1][NH+]=C1
C1=[NH+]CC[NH+]=C1 C1C[NH+]=[CH:1][CH:1]=[NH+]1
C1=[NH+]CNC1 C1=[NH+]CN[CH2:1]1
C1=[NH+]CNC1 C1=[NH+]C[NH:1]C1
C1=[NH+]CNCN1 C1=[NH+]CN[CH2:1]N1
C1=[NH+]CNCN1 C1=[NH+]C[NH:1]CN1
C1=[NH+]CNCN1 C1=[NH+]C[NH:1][CH2:1]N1
C1=[NH+]CNCN1 C1=[NH+][CH2:1]NCN1
C1=[NH+]CNCN1 C1NC[NH+]=[CH:1]N1
C1=[NH+]CNN1 C1=[NH+][CH2:1]NN1
C1=[NH+]CNN1 C1NN[CH:1]=[NH+]1
C1=[NH+]CNS1 C1=[NH+:1]CNS1
C1=[NH+]CON1 C1=[NH+][CH2:1]ON1
C1=[NH+]CSC1 C1=[NH+:1]CSC1
C1=[NH+]CSC1 C1=[NH+:1][CH2:1]SC1
C1=[NH+]CSC1 C1=[NH+]CS[CH2:1]1
C1=[NH+]CSC1 C1=[NH+][CH2:1]SC1
C1=[NH+]C[NH+]=C1 C1=[NH+]C[NH+]=[CH:1]1
C1=[NH+]C[NH+]=C1 C1=[NH+][CH2:1][NH+]=C1
C1=[NH+]C[NH+]=C1 C1[NH+]=[CH:1][CH:1]=[NH+]1
C1CC1 C1C[CH2:1]1
C1CC1 C1[CH2:1][CH2:1]1
C1CCC1 C1C[CH2:1]C1
C1CCC1 C1C[CH2:1][CH2:1]1
C1CCCC1 C1CC[CH2:1]C1
C1CCCC1 C1C[CH2:1][CH2:1]C1
C1CCCC1 C1C[CH2:1][CH2:1][CH2:1]1
C1CCCC1 C1[CH2:1][CH2:1][CH2:1][CH2:1]1
C1CCCCC1 C1CC[CH2:1]CC1
C1CCCCC1 C1CC[CH2:1][CH2:1]C1
C1CCCCC1 C1C[CH2:1][CH2:1][CH2:1]C1
C1CCCCCC1 C1CCC[CH2:1]CC1
C1CCCCCC1 C1CC[CH2:1][CH2:1]CC1
C1CCCCCCC1 C1CCC[CH2:1]CCC1
C1CCCCCCCC1 C1CCCC[CH2:1]CCC1
C1CCCCCCCCC1 C1CCCC[CH2:1]CCCC1
C1CCCCCCCCC1 C1CCCC[CH2:1][CH2:1]CCC1
C1CCCCCCCCCCC1 C1CCCCC[CH2:1]CCCCC1
C1CCCCNCCC1 C1CCCC[NH:1]CCC1
C1CCCNCC1 C1CCC[NH:1]CC1
C1CCCNCC1 C1CCN[CH2:1]CC1
C1CCCNCC1 C1CC[CH2:1]CNC1
C1CCCNCC1 C1CC[CH2:1][CH2:1]NC1
C1CCCNCC1 C1CC[CH2:1][NH:1]CC1
C1CCCNCC1 C1CNCC[CH2:1]C1
C1CCCNCC1 C1CNC[CH2:1][CH2:1]C1
C1CCCNCC1 C1C[CH2:1][CH2:1]CCN1
C1CCCNCCC1 C1CCC[CH2:1]NCC1
C1CCCNCCC1 C1CCC[NH:1]CCC1
C1CCCNCCC1 C1CCC[NH:1][CH2:1]CC1
C1CCCNCCC1 C1CCNC[CH2:1]CC1
C1CCCNCCC1 C1CCN[CH2:1][CH2:1]CC1
C1CCCNCCC1 C1CC[CH2:1]CCNC1
C1CCCNCCC1 C1CNCCC[CH2:1]C1
C1CCCOCC1 C1CCO[CH2:1]CC1
C1CCCOCC1 C1CC[CH2:1]COC1
C1CCCOCC1 C1CC[CH2:1][CH2:1]OC1
C1CCCOCC1 C1COCC[CH2:1]C1
C1CCCOCC1 C1COC[CH2:1][CH2:1]C1
C1CCCOCCCCOCC1 C1CCOCC[CH2:1]CCCOC1
C1CCCSCC1 C1CCS[CH2:1]CC1
C1CCCSCC1 C1CC[CH2:1]CSC1
C1CCCSCC1 C1CC[CH2:1][CH2:1]SC1
C1CCCSCC1 C1CSCC[CH2:1]C1
C1CCCSCC1 C1CSC[CH2:1][CH2:1]C1
C1CCC[NH2+]CC1 C1CCC[NH2+:1]CC1
C1CCC[NH2+]CC1 C1CC[CH2:1]C[NH2+]C1
C1CCC[NH2+]CC1 C1CC[NH2+][CH2:1]CC1
C1CCC[NH2+]CC1 C1C[NH2+]CC[CH2:1]C1
C1CCC[NH2+]CCC1 C1CCC[NH2+:1]CCC1
C1CCC[NH2+]CCC1 C1CC[CH2:1]CC[NH2+]C1
C1CCC[NH2+]CCC1 C1C[NH2+]CCC[CH2:1]C1
C1CCNC1 C1CC[NH:1]C1
C1CCNC1 C1CN[CH2:1]C1
C1CCNC1 C1C[CH2:1]CN1
C1CCNC1 C1C[CH2:1][CH2:1]N1
C1CCNC1 C1C[CH2:1][NH:1]C1
C1CCNC1 C1C[CH2:1][NH:1][CH2:1]1
C1CCNC1 C1NC[CH2:1][CH2:1]1
C1CCNC1 C1N[CH2:1][CH2:1][CH2:1]1
C1CCNCC1 C1CC[CH2:1]NC1
C1CCNCC1 C1CC[NH:1]CC1
C1CCNCC1 C1CC[NH:1][CH2:1]C1
C1CCNCC1 C1CNC[CH2:1]C1
C1CCNCC1 C1CN[CH2:1][CH2:1]C1
C1CCNCC1 C1C[CH2:1]CCN1
C1CCNCC1 C1C[CH2:1][CH2:1]CN1
C1CCNCC1 C1C[CH2:1][NH:1][CH2:1]C1
C1CCNCC1 C1NC[CH2:1][CH2:1][CH2:1]1
C1CCNCCCNC1 C1CNCCC[CH2:1]NC1
C1CCNCCCNC1 C1CNCC[CH2:1]CNC1
C1CCNCNC1 C1CCN[CH2:1]NC1
C1CCNCNC1 C1CC[NH:1]CNC1
C1CCNCNC1 C1CC[NH:1][CH2:1]NC1
C1CCNNC1 C1CC[NH:1]NC1
C1CCNNC1 C1CNN[CH2:1]C1
C1CCNNC1 C1C[CH2:1]CNN1
C1CCNNC1 C1NNC[CH2:1][CH2:1]1
C1CCOC1 C1CC[O:1]C1
C1CCOC1 C1CO[CH2:1]C1
C1CCOC1 C1C[CH2:1]CO1
C1CCOC1 C1C[CH2:1][CH2:1]O1
C1CCOC1 C1C[CH2:1][O:1][CH2:1]1
C1CCOC1 C1OC[CH2:1][CH2:1]1
C1CCOC1 C1O[CH2:1][CH2:1][CH2:1]1
C1CCOCC1 C1CC[CH2:1]OC1
C1CCOCC1 C1CC[O:1]CC1
C1CCOCC1 C1COC[CH2:1]C1
C1CCOCC1 C1CO[CH2:1][CH2:1]C1
C1CCOCC1 C1C[CH2:1]CCO1
C1CCOCC1 C1C[CH2:1][CH2:1]CO1
C1CCOCC1 C1C[CH2:1][CH2:1][CH2:1]O1
C1CCOCC1 C1C[CH2:1][O:1][CH2:1]C1
C1CCOCC1 C1OC[CH2:1][CH2:1][CH2:1]1
C1CCOCNC1 C1CCO[CH2:1]NC1
C1CCOCNC1 C1CC[NH:1]COC1
C1CCOCNC1 C1CNCO[CH2:1]C1
C1CCOCNC1 C1COCN[CH2:1]C1
C1CCOCNC1 C1C[CH2:1]CNCO1
C1CCOCNC1 C1C[CH2:1]COCN1
C1CCOCNC1 C1C[CH2:1][CH2:1]NCO1
C1CCOCNC1 C1C[CH2:1][CH2:1]OCN1
C1CCONC1 C1CC[NH:1]OC1
C1CCOOCC1 C1CC[CH2:1]OOC1
C1CCSC1 C1CC[S:1]C1
C1CCSC1 C1CS[CH2:1]C1
C1CCSC1 C1C[CH2:1]CS1
C1CCSC1 C1C[CH2:1][CH2:1]S1
C1CCSC1 C1C[CH2:1][S:1][CH2:1]1
C1CCSC1 C1SC[CH2:1][CH2:1]1
C1CCSCC1 C1CC[CH2:1]SC1
C1CCSCC1 C1CC[S:1]CC1
C1CCSCC1 C1CSC[CH2:1]C1
C1CCSCC1 C1CS[CH2:1][CH2:1]C1
C1CCSCC1 C1C[CH2:1]CCS1
C1CCSCC1 C1C[CH2:1][CH2:1]CS1
C1CCSC[NH2+]C1 C1C[CH2:1]C[NH2+]CS1
C1CCSNC1 C1CC[NH:1]SC1
C1CCSNC1 C1CC[S:1]NC1
C1CCSNC1 C1CSN[CH2:1]C1
C1CCSNC1 C1C[CH2:1]CNS1
C1CCSNC1 C1C[CH2:1][CH2:1]NS1
C1CC[NH+]=NC1 C1CN=[NH+][CH2:1]C1
C1CC[NH+]=NC1 C1C[NH+]=N[CH2:1]C1
C1CC[NH2+]C1 C1CC[NH2+:1]C1
C1CC[NH2+]C1 C1C[CH2:1]C[NH2+]1
C1CC[NH2+]C1 C1C[CH2:1][CH2:1][NH2+]1
C1CC[NH2+]C1 C1C[CH2:1][NH2+:1]C1
C1CC[NH2+]C1 C1C[CH2:1][NH2+:1][CH2:1]1
C1CC[NH2+]C1 C1C[NH2+:1][CH2:1][CH2:1]1
C1CC[NH2+]C1 C1C[NH2+][CH2:1]C1
C1CC[NH2+]C1 C1[NH2+]C[CH2:1][CH2:1]1
C1CC[NH2+]C1 C1[NH2+][CH2:1][CH2:1][CH2:1]1
C1CC[NH2+]CC1 C1CC[CH2:1][NH2+]C1
C1CC[NH2+]CC1 C1CC[NH2+:1]CC1
C1CC[NH2+]CC1 C1CC[NH2+:1][CH2:1]C1
C1CC[NH2+]CC1 C1C[CH2:1]CC[NH2+]1
C1CC[NH2+]CC1 C1C[CH2:1][CH2:1]C[NH2+]1
C1CC[NH2+]CC1 C1C[CH2:1][NH2+:1][CH2:1]C1
C1CC[NH2+]CC1 C1C[NH2+]C[CH2:1]C1
C1CC[NH2+]CC1 C1C[NH2+][CH2:1][CH2:1]C1
C1CC[NH2+]CC1 C1[NH2+]C[CH2:1][CH2:1][CH2:1]1
C1CN1 C1C[NH:1]1
C1CN1 C1N[CH2:1]1
C1CN=NC1 C1C[CH2:1]N=N1
C1CN=NC1 C1N=NC[CH2:1]1
C1CN=NC1 C1N=N[CH2:1][CH2:1]1
C1CN=NNC1 C1CN=N[NH:1]C1
C1CN=NNC1 C1C[CH2:1]N=NN1
C1CN=NNC1 C1C[CH2:1]NN=N1
C1CN=NNC1 C1N=NNC[CH2:1]1
C1CN=NNC1 C1NN=N[CH2:1][CH2:1]1
C1CNC1 C1C[CH2:1]N1
C1CNC1 C1C[NH:1]C1
C1CNC1 C1C[NH:1][CH2:1]1
C1CNC1 C1NC[CH2:1]1
C1CNC1 C1N[CH2:1][CH2:1]1
C1CNCCCOC1 C1CNCC[CH2:1]OC1
C1CNCCCOC1 C1CNC[CH2:1]COC1
C1CNCCCOC1 C1CNC[CH2:1][CH2:1]OC1
C1CNCCCOC1 C1CN[CH2:1]CCOC1
C1CNCCCOC1 C1COCCC[NH:1]C1
C1CNCCCOC1 C1COCC[CH2:1][NH:1]C1
C1CNCCC[NH2+]C1 C1C[NH2+]CCC[NH:1]C1
C1CNCCN1 C1CN[CH2:1]CN1
C1CNCCN1 C1CN[CH2:1][CH2:1]N1
C1CNCCN1 C1C[NH:1]CCN1
C1CNCCN1 C1C[NH:1][CH2:1]CN1
C1CNCCNC1 C1CNCC[NH:1]C1
C1CNCCNC1 C1CNC[CH2:1]CN1
C1CNCCNC1 C1CNC[CH2:1]NC1
C1CNCCNC1 C1CNC[CH2:1][NH:1]C1
C1CNCCNC1 C1CN[CH2:1]CCN1
C1CNCCNC1 C1CN[CH2:1][CH2:1]CN1
C1CNCCNC1 C1CN[CH2:1][CH2:1]NC1
C1CNCCNC1 C1C[CH2:1][NH:1]CCN1
C1CNCCNC1 C1C[CH2:1][NH:1][CH2:1]CN1
C1CNCCOC1 C1CNC[CH2:1]OC1
C1CNCCOC1 C1CN[CH2:1]COC1
C1CNCCOC1 C1CN[CH2:1][CH2:1]OC1
C1CNCCOC1 C1COCC[CH2:1]N1
C1CNCCOC1 C1COCC[NH:1]C1
C1CNCCOC1 C1COC[CH2:1]CN1
C1CNCCOC1 C1CO[CH2:1]CCN1
C1CNCCOC1 C1CO[CH2:1][CH2:1]CN1
C1CNCCSC1 C1CNC[CH2:1]SC1
C1CNCCSC1 C1CN[CH2:1]CSC1
C1CNCCSC1 C1CN[CH2:1][CH2:1]SC1
C1CNCCSC1 C1CSCC[CH2:1]N1
C1CNCCSC1 C1CSCC[NH:1]C1
C1CNCCSC1 C1CSC[CH2:1]CN1
C1CNCCSC1 C1CS[CH2:1]CCN1
C1CNCC[NH2+]C1 C1CNCC[NH2+:1]C1
C1CNCC[NH2+]C1 C1CNC[CH2:1][NH2+:1]C1
C1CNCC[NH2+]C1 C1CNC[CH2:1][NH2+]C1
C1CNCC[NH2+]C1 C1CN[CH2:1]C[NH2+]C1
C1CNCC[NH2+]C1 C1CN[CH2:1][CH2:1][NH2+]C1
C1CNCC[NH2+]C1 C1C[CH2:1][NH2+:1][CH2:1]CN1
C1CNCC[NH2+]C1 C1C[CH2:1][NH:1]CC[NH2+]1
C1CNCC[NH2+]C1 C1C[CH2:1][NH:1][CH2:1]C[NH2+]1
C1CNCC[NH2+]C1 C1C[NH2+]CC[CH2:1]N1
C1CNCC[NH2+]C1 C1C[NH2+]CC[NH:1]C1
C1CNCC[NH2+]C1 C1C[NH2+]C[CH2:1]CN1
C1CNCC[NH2+]C1 C1C[NH2+]C[CH2:1][CH2:1]N1
C1CNCC[NH2+]C1 C1C[NH2+]C[CH2:1][NH:1]C1
C1CNCC[NH2+]C1 C1C[NH2+][CH2:1]CCN1
C1CNCN1 C1CN[CH2:1]N1
C1CNCN1 C1C[NH:1]CN1
C1CNCN1 C1C[NH:1][CH2:1]N1
C1CNCN1 C1NC[CH2:1]N1
C1CNCN1 C1NC[NH:1][CH2:1]1
C1CNCN1 C1N[CH2:1][CH2:1]N1
C1CNCN=N1 C1CN[CH2:1]N=N1
C1CNCN=N1 C1C[NH:1]CN=N1
C1CNCN=N1 C1N=NC[CH2:1]N1
C1CNCN=N1 C1N=NC[NH:1][CH2:1]1
C1CNCN=N1 C1N=N[CH2:1]CN1
C1CNCNC1 C1CNC[NH:1]C1
C1CNCNC1 C1CN[CH2:1]NC1
C1CNCNC1 C1CN[CH2:1][NH:1]C1
C1CNCNC1 C1C[CH2:1]NCN1
C1CNCNC1 C1C[CH2:1][NH:1]CN1
C1CNCNC1 C1NC[CH2:1]CN1
C1CNCNC1 C1NC[CH2:1][CH2:1]N1
C1CNCNC1 C1N[CH2:1][CH2:1][CH2:1]N1
C1CNCOC1 C1CNC[O:1]C1
C1CNCOC1 C1CN[CH2:1]OC1
C1CNCOC1 C1COC[NH:1]C1
C1CNCOC1 C1CO[CH2:1][NH:1]C1
C1CNCOC1 C1C[CH2:1]NCO1
C1CNCOC1 C1C[CH2:1]OCN1
C1CNCOC1 C1C[CH2:1][NH:1]CO1
C1CNCOC1 C1NC[CH2:1]CO1
C1CNCOC1 C1NC[CH2:1][CH2:1]O1
C1CNCSC1 C1CNC[S:1]C1
C1CNCSC1 C1CN[CH2:1]SC1
C1CNCSC1 C1CSC[NH:1]C1
C1CNCSC1 C1CS[CH2:1][NH:1]C1
C1CNCSC1 C1C[CH2:1]NCS1
C1CNCSC1 C1C[CH2:1]SCN1
