C C
C1=CNCC1 [NH:1]1[CH:2]=[CH:2][CH2:2][CH2:2]1
C1=CNCC=N1 C1=CNC[CH:1]=N1
C1=CNCC=N1 C1=CN[CH2:1]C=N1
C1=CNCC=N1 C1=NC=[CH:1]NC1
C1=CNCC=N1 C1=N[CH:1]=CNC1
C1=CNCC=N1 N1=[CH:1][CH2:1]N[CH:2]=[CH:2]1
C1=CNCC=N1 N1=[CH:1][CH2:2][NH:2][CH:2]=[CH:2]1
C1=CNCC=N1 N1=[CH:2][CH2:2]N[CH:1]=[CH:1]1
C1=CNCC=N1 N1=[CH:2][CH2:2]N[CH:2]=[CH:1]1
C1=CNCC=N1 N1=[CH:2][CH2:2][NH:2][CH:1]=[CH:2]1
C1=CNCCC1 C1=C[CH2:1]CCN1
C1=CNCCC1 [CH2:1]1[CH:2]=[CH:2][NH:2][CH2:2][CH2:2]1
C1=CNCCCCCNCC1 C1=CNCCCCCN[CH2:1]C1
C1=CNCCCCCNCC1 C1=[CH:1]NCCCCCNCC1
C1=CNCCCCCNCC1 [CH2:1]1[CH2:2][CH:2]=[CH:2][NH:2][CH2:2][CH2:2][CH2:2][CH2:2][CH2:2][NH:2]1
C1=CNCCCCCNCC1 [CH:1]1=[CH:2][CH2:2][CH2:2][NH:2][CH2:2][CH2:2][CH2:2][CH2:2][CH2:2][NH:2]1
C1=CNCCCSCC=CNCCCCCCC[SH]=C1 C1=CNCCCSCC=CNCCCCC[CH2:1]C[SH]=C1
C1=CNCCCSCC=CNCCCCCCC[SH]=C1 [CH2:1]1[CH2:2][CH2:2][CH2:2][CH2:2][CH2:2][NH:2][CH:2]=[CH:2][CH2:2][S:2][CH2:2][CH2:2][CH2:2][NH:2][CH:2]=[CH:2][CH:2]=[SH:2][CH2:2]1
C1=CNCCCSCCCC=[SH]CC=CNCCCSC1 C1=CNCCC[S:1]CCCC=[SH]CC=CNCCCSC1
C1=CNCCCSCCCC=[SH]CC=CNCCCSC1 [S:1]1[CH2:2][CH2:2][CH2:2][CH:2]=[SH:2][CH2:2][CH:2]=[CH:2][NH:2][CH2:2][CH2:2][CH2:2][S:2][CH2:2][CH:2]=[CH:2][NH:2][CH2:2][CH2:2][CH2:2]1
C1=CNCCCSCCSCCCCCSCCSCCSC1 C1=CNCCCSCCSCCC[CH2:1]CSCCSCCSC1
C1=CNCCCSCCSCCCCCSCCSCCSC1 C1=CNCCCSCCSC[CH2:1]CCCSCCSCCSC1
C1=CNCCCSCCSCCCCCSCCSCCSC1 [CH2:1]1[CH2:1][CH2:2][S:2][CH2:2][CH2:2][S:2][CH2:2][CH2:2][CH2:2][NH:2][CH:2]=[CH:2][CH2:2][S:2][CH2:2][CH2:2][S:2][CH2:2][CH2:2][S:2][CH2:2][CH2:1]1
C1=CNCCN1 C1=[CH:1]NCCN1
C1=CNCCN1 N1[CH:1]=[CH:2]N[CH2:2][CH2:2]1
C1=CNCCN1 N1[CH:2]=[CH:1][NH:2][CH2:2][CH2:2]1
C1=CNCN1 C1=[CH:1]NCN1
C1=CNCN1 N1[CH:1]=[CH:1][NH:2][CH2:2]1
C1=CNCN1 [CH:1]1=[CH:2][NH:2][CH2:2][NH:2]1
C1=CNCNC1 C1=[CH:1]CNCN1
C1=CNCNC1 [CH:1]1=[CH:2][NH:2][CH2:2][NH:2][CH2:2]1
C1=CNOC=CC1 C1=CNOC=[CH:1]C1
C1=CNOC=CC1 O1[CH:2]=[CH:1][CH2:2][CH:2]=[CH:2][NH:2]1
C1=CNOCCC1 C1=[CH:1]NOCCC1
C1=CNOCCC1 O1[CH2:2][CH2:2][CH2:2][CH:2]=[CH:1][NH:2]1
C1=CNSN1 C1=[CH:1]NSN1
C1=CNSN1 N1SN[CH:1]=[CH:1]1
C1=CNSN1 S1[NH:2][CH:1]=[CH:2][NH:2]1
C1=CN[SH]=N1 C1=[CH:1]N=[SH]N1
C1=CN[SH]=N1 C1=[CH:1]N[SH]=N1
C1=CN[SH]=N1 N1=[SH]N[CH:1]=[CH:1]1
C1=COC=C1 C1=CO[CH:1]=C1
C1=COC=C1 C1=C[CH:1]=CO1
C1=COC=C1 C1=C[CH:1]=[CH:1]O1
C1=COC=C1 C1=[CH:1]O[CH:2]=C1
C1=COC=C1 C1=[CH:2][CH:1]=[CH:1]O1
C1=COC=C1 O1[CH:1]=[CH:1][CH:2]=[CH:2]1
C1=COCC1 C1=CO[CH2:1]C1
C1=COCC1 C1=C[CH2:1]CO1
C1=COCC1 C1=[CH:1]CCO1
C1=COCC1 C1=[CH:1]OCC1
C1=COCC1 C1=[CH:1]O[CH2:2][CH2:2]1
C1=COCC1 C1=[CH:1][CH2:2][CH2:2]O1
C1=COCC1 C1=[CH:2]O[CH2:1][CH2:1]1
C1=COCC1 C1C[CH:1]=[CH:1]O1
C1=COCC1 O1[CH2:1][CH2:1][CH:2]=[CH:2]1
C1=COCC1 O1[CH:1]=[CH:2][CH2:2][CH2:2]1
C1=COCCCO1 C1=COC[CH2:1]CO1
C1=COCCCO1 C1O[CH:2]=[CH:2]OC[CH2:1]1
C1=COCCO1 C1=[CH:1]OCCO1
C1=COCCO1 C1CO[CH:1]=[CH:1]O1
C1=COCCO1 C1CO[CH:2]=[CH:1]O1
C1=COCCO1 C1O[CH:1]=[CH:1]O[CH2:2]1
C1=COCCO1 C1O[CH:1]=[CH:2]O[CH2:2]1
C1=COCCO1 C1O[CH:2]=[CH:1]O[CH2:2]1
C1=COCCO1 O1[CH:1]=[CH:1]O[CH2:2][CH2:2]1
C1=COCCO1 O1[CH:1]=[CH:2]O[CH2:2][CH2:2]1
C1=COCNCC1 C1=COCN[CH2:1]C1
C1=COCNCC1 C1=COC[NH:1]CC1
C1=COCNCC1 C1=[CH:1]CCNCO1
C1=COCNCC1 C1O[CH:2]=[CH:1][CH2:2][CH2:2][NH:2]1
C1=COCNCC1 C1O[CH:2]=[CH:2][CH2:2][CH2:1][NH:1]1
C1=COCNCC1 O1[CH:2]=[CH:1][CH2:2][CH2:2][NH:2][CH2:2]1
C1=COCNCC1 O1[CH:2]=[CH:2][CH2:2][CH2:2][NH:1][CH2:2]1
C1=CONCCC1 C1=[CH:1]CCCNO1
C1=CONCCC1 O1[CH:2]=[CH:1][CH2:2][CH2:2][CH2:2][NH:2]1
C1=COSC=CC1 C1=COS[CH:1]=CC1
C1=COSC=CC1 O1[CH:2]=[CH:2][CH2:2][CH:2]=[CH:1][S:2]1
C1=COSCC1 C1=COS[CH2:1]C1
C1=COSCC1 C1=CO[S:1]CC1
C1=COSCC1 O1[S:1][CH2:1][CH2:2][CH:2]=[CH:2]1
C1=CSC=C1 C1=CS[CH:1]=C1
C1=CSC=C1 C1=C[CH:1]=CS1
C1=CSC=C1 C1=C[CH:1]=[CH:1]S1
C1=CSC=C1 C1=C[CH:1]=[CH:2]S1
C1=CSC=C1 C1=C[CH:2]=[CH:1]S1
C1=CSC=C1 C1=C[S:1]C=C1
C1=CSC=C1 C1=C[S:1][CH:1]=C1
C1=CSC=C1 C1=[CH:1]C=[CH:2]S1
C1=CSC=C1 C1=[CH:1]S[CH:2]=C1
C1=CSC=C1 C1=[CH:1]S[CH:2]=[CH:2]1
C1=CSC=C1 C1=[CH:1][CH:1]=CS1
C1=CSC=C1 C1=[CH:1][CH:1]=[CH:2]S1
C1=CSC=C1 C1=[CH:1][CH:2]=[CH:2]S1
C1=CSC=C1 C1=[CH:1][S:1][CH:1]=C1
C1=CSC=C1 C1=[CH:1][S:1][CH:2]=C1
C1=CSC=C1 C1=[CH:1][S:2][CH:2]=C1
C1=CSC=C1 C1=[CH:2]C=[CH:1]S1
C1=CSC=C1 C1=[CH:2]S[CH:1]=[CH:1]1
C1=CSC=C1 C1=[CH:2]S[CH:1]=[CH:2]1
C1=CSC=C1 C1=[CH:2]S[CH:2]=[CH:1]1
C1=CSC=C1 C1=[CH:2][CH:1]=[CH:1]S1
C1=CSC=C1 C1=[CH:2][CH:1]=[CH:2]S1
C1=CSC=C1 C1=[CH:2][CH:2]=[CH:1]S1
C1=CSC=C1 C1=[CH:2][S:2][CH:1]=[CH:1]1
C1=CSC=C1 C1=[CH:2][S:2][CH:1]=[CH:2]1
C1=CSC=C1 S1[CH:1]=[CH:1][CH:2]=[CH:2]1
C1=CSC=C1 S1[CH:1]=[CH:2][CH:2]=[CH:2]1
C1=CSC=C1 S1[CH:2]=[CH:1][CH:1]=[CH:2]1
C1=CSC=C1 S1[CH:2]=[CH:1][CH:2]=[CH:2]1
C1=CSC=C1 [CH:1]1=[CH:2][CH:2]=[CH:1][S:1]1
C1=CSC=N1 C1=CS[CH:1]=N1
C1=CSC=N1 C1=NC=[CH:1]S1
C1=CSC=N1 C1=N[CH:1]=CS1
C1=CSC=N1 C1=N[CH:1]=[CH:1]S1
C1=CSC=N1 N1=[CH:1]S[CH:2]=[CH:2]1
C1=CSC=N1 N1=[CH:2]S[CH:1]=[CH:1]1
C1=CSCC1 C1=CS[CH2:1]C1
C1=CSCC1 C1=C[CH2:1]CS1
C1=CSCC1 C1=C[CH2:1][CH2:1]S1
C1=CSCC1 C1=C[CH2:2][CH2:1]S1
C1=CSCC1 C1=[CH:1]CCS1
C1=CSCC1 C1=[CH:1]SCC1
C1=CSCC1 C1=[CH:1]S[CH2:2]C1
C1=CSCC1 C1=[CH:1]S[CH2:2][CH2:2]1
C1=CSCC1 C1=[CH:1][CH2:1][CH2:2]S1
C1=CSCC1 C1=[CH:2]C[CH2:1]S1
C1=CSCC1 C1=[CH:2]S[CH2:1]C1
C1=CSCC1 C1=[CH:2]S[CH2:1][CH2:1]1
C1=CSCC1 C1=[CH:2]S[CH2:1][CH2:2]1
C1=CSCC1 C1=[CH:2][CH2:1][CH2:1]S1
C1=CSCC1 C1=[CH:2][CH2:2][CH2:1]S1
C1=CSCC1 C1[CH:1]=[CH:1]S[CH2:2]1
C1=CSCC1 S1[CH2:1][CH2:1][CH:2]=[CH:2]1
C1=CSCC1 S1[CH2:1][CH2:2][CH:2]=[CH:2]1
C1=CSCC1 S1[CH:1]=[CH:1][CH2:2][CH2:2]1
C1=CSCC1 S1[CH:1]=[CH:2][CH2:2][CH2:2]1
C1=CSCC1 [CH:1]1=[CH:2][CH2:2][CH2:2][S:2]1
C1=CSCCCCC1 C1=C[S:1]CCCCC1
C1=CSCCCCC1 [S:1]1[CH:2]=[CH:2][CH2:2][CH2:2][CH2:2][CH2:2][CH2:2]1
C1=CSCN1 C1=CS[CH2:1]N1
C1=CSCN1 C1=[CH:1]NCS1
C1=CSCN1 C1=[CH:1]SCN1
C1=CSCN1 N1[CH2:1]S[CH:2]=[CH:2]1
C1=CSCN1 N1[CH:1]=[CH:1]S[CH2:2]1
C1=CSCSCC1 C1=CS[CH2:1]SCC1
C1=CSCSCC1 S1[CH2:1][S:2][CH2:2][CH2:2][CH:2]=[CH:2]1
C1=C[NH]C=C1 C1=C[CH:1]=C[NH]1
C1=C[NH]C=C1 C1=C[NH:1]C=C1
C1=C[NH]C=C1 C1=C[NH:1][CH:1]=C1
C1=C[NH]C=C1 C1=C[NH][CH:1]=C1
C1=C[NH]C=C1 C1=[CH:1][CH:1]=C[NH:2]1
C1=C[NH]C=C1 C1=[CH:1][CH:1]=[CH:2][NH:2]1
C1=C[NH]C=C1 C1=[CH:1][NH:1][CH:2]=C1
C1=C[NH]C=C1 C1=[CH:1][NH:2][CH:2]=C1
C1=C[NH]C=C1 C1=[CH:2][CH:2]=C[NH:1]1
C1=C[NH]C=C1 C1=[CH:2][CH:2]=[CH:1][NH:2]1
C1=C[NH]C=C1 C1=[CH:2][CH:2]=[CH:2][NH:1]1
C1=C[NH]C=C1 C1=[CH:2][NH:2][CH:1]=[CH:1]1
C1=C[NH]C=C1 [CH:1]1=[CH:1][NH:2][CH:2]=[CH:2]1
C1=C[NH]C=C1 [CH:1]1=[CH:2][CH:2]=[CH:2][NH:1]1
C1=C[NH]C=C1 [CH:1]1=[CH:2][CH:2]=[CH:2][NH:2]1
C1=C[NH]C=C1 [CH:1]1=[CH:2][NH:2][CH:2]=[CH:1]1
C1=C[NH]C=C1 [CH:1]1=[CH:2][NH:2][CH:2]=[CH:2]1
C1=C[NH]C=C1 [NH:1]1[CH:2]=[CH:2][CH:2]=[CH:2]1
C1=C[NH]C=N1 C1=C[NH:1]C=N1
C1=C[NH]C=N1 C1=C[NH][CH:1]=N1
C1=C[NH]C=N1 C1=NC=[CH:1][NH]1
C1=C[NH]C=N1 C1=N[CH:1]=C[NH]1
C1=C[NH]C=N1 C1=N[CH:1]=[CH:1][NH:2]1
C1=C[NH]C=N1 C1=N[CH:2]=[CH:2][NH:1]1
C1=C[NH]C=N1 N1=[CH:1][NH:1][CH:2]=[CH:2]1
C1=C[NH]C=N1 N1=[CH:1][NH:2][CH:2]=[CH:2]1
C1=C[NH]C=N1 N1=[CH:2][NH:2][CH:1]=[CH:1]1
C1=C[SH]=CC1 C1=C[CH2:1]C=[SH]1
C1=C[SH]=CC1 C1=C[CH2:1][CH:1]=[SH]1
C1=C[SH]=CC1 C1=C[CH2:2][CH:1]=[SH]1
C1=C[SH]=CC1 C1=C[SH]=[CH:1]C1
C1=C[SH]=CC1 C1=[CH:1][SH:1]=[CH:1]C1
C1=C[SH]=CC1 C1=[CH:1][SH]=[CH:2]C1
C1=C[SH]=CC1 C1=[CH:1][SH]=[CH:2][CH2:2]1
C1=C[SH]=CC1 C1=[CH:2]C[CH:1]=[SH]1
C1=C[SH]=CC1 C1=[CH:2][CH2:2][CH:1]=[SH]1
C1=C[SH]=CC1 C1=[CH:2][SH]=[CH:1][CH2:1]1
C1=C[SH]=CC1 C1=[SH]C=[CH:1]C1
C1=C[SH]=CC1 C1=[SH][CH:1]=CC1
C1=C[SH]=CC1 C1=[SH][CH:2]=[CH:1][CH2:1]1
C1=C[SH]=CC1 C1[CH:1]=[CH:1][SH]=[CH:2]1
C1=C[SH]=CC1 [SH]1=[CH:2][CH2:1][CH:1]=[CH:2]1
C1=C[SH]=CC1 [SH]1=[CH:2][CH2:2][CH:1]=[CH:1]1
C1=C[SH]=CC1 [SH]1=[CH:2][CH2:2][CH:1]=[CH:2]1
C1=C[SH]=CC1 [SH]1=[CH:2][CH2:2][CH:2]=[CH:1]1
C1=C[SH]=CN1 C1=C[SH]=[CH:1]N1
C1=C[SH]=CN1 N1[CH:1]=[SH][CH:2]=[CH:2]1
C1=C[SH]=CN1 [SH]1=[CH:1][NH:2][CH:2]=[CH:2]1
C1=C[SiH2]C=C1 C1=C[CH:1]=C[SiH2]1
C1=C[SiH2]C=C1 C1=C[SiH2:1]C=C1
C1=C[SiH2]C=C1 C1=C[SiH2][CH:1]=C1
C1=C[SiH2]C=C1 [CH:1]1=[CH:1][SiH2:2][CH:2]=[CH:2]1
C1=C[SiH2]C=C1 [CH:1]1=[CH:2][SiH2:2][CH:2]=[CH:2]1
C1=C[SiH2]C=C1 [SiH2:1]1[CH:2]=[CH:2][CH:2]=[CH:2]1
C1=C[SiH2]CC1 C1=C[CH2:1]C[SiH2]1
C1=C[SiH2]CC1 C1=C[SiH2:1]CC1
C1=C[SiH2]CC1 C1=C[SiH2][CH2:1]C1
C1=C[SiH2]CC1 C1=[CH:1]CC[SiH2]1
C1=C[SiH2]CC1 C1=[CH:1][SiH2]CC1
C1=C[SiH2]CC1 [CH2:1]1[CH2:1][SiH2:2][CH:2]=[CH:2]1
C1=C[SiH2]CC1 [CH:1]1=[CH:1][SiH2:2][CH2:2][CH2:2]1
C1=C[SiH2]CC1 [CH:1]1=[CH:2][SiH2:2][CH2:2][CH2:1]1
C1=C[SiH2]CC1 [CH:1]1=[CH:2][SiH2:2][CH2:2][CH2:2]1
C1=C[SiH2]CC1 [SiH2:1]1[CH:2]=[CH:2][CH2:2][CH2:2]1
C1=NC2=C(S1)C1=C(C2)N=CS1 C1=NC2=C(S1)C1=C(C2)N=[CH:1]S1
C1=NC2=C(S1)C1=C(C2)N=CS1 C1=NC2=C(S1)C1=C(N=CS1)[CH2:1]2
C1=NC2=C(S1)C1=C(C2)N=CS1 C1=NC2=C(S1)C1=C(N=[CH:1]S1)[CH2:2]2
C1=NC2=C(S1)C1=C(C2)N=CS1 C1=NC2=C(S1)C1=C(N=[CH:2]S1)[CH2:1]2
C1=NC2=C(S1)C1=C(C2)N=CS1 N1=[CH:1]SC2=C1[CH2:2]C1=C2S[CH:2]=N1
C1=NC2=C(S1)C1=C(C2)N=CS1 N1=[CH:2]SC2=C1[CH2:1]C1=C2S[CH:2]=N1
C1=NC2=CSC=C2O1 C1=C2N=[CH:1]OC2=CS1
C1=NC2=CSC=C2O1 C1=C2N=[CH:1]OC2=[CH:2]S1
C1=NC2=CSC=C2O1 C1=C2N=[CH:2]OC2=[CH:1]S1
C1=NC2=CSC=C2O1 C1=C2O[CH:1]=NC2=[CH:2]S1
C1=NC2=CSC=C2O1 C1=C2O[CH:2]=NC2=[CH:1]S1
C1=NC2=CSC=C2O1 C1=NC2=CS[CH:1]=C2O1
C1=NC2=CSC=C2O1 C1=NC2=[CH:1]SC=C2O1
C1=NC2=CSC=C2O1 N1=[CH:1]OC2=[CH:2]S[CH:2]=C12
C1=NC2=CSC=C2O1 N1=[CH:2]OC2=[CH:2]S[CH:1]=C12
C1=NC2=CSC=C2S1 C1=C2N=[CH:1]SC2=CS1
C1=NC2=CSC=C2S1 C1=C2S[CH:1]=NC2=[CH:2]S1
C1=NC2=CSC=C2S1 C1=C2S[CH:2]=NC2=[CH:1]S1
C1=NC2=CSC=C2S1 C1=NC2=CS[CH:1]=C2S1
C1=NC2=CSC=C2S1 C1=NC2=[CH:1]SC=C2S1
C1=NC2=CSC=C2S1 N1=[CH:1]SC2=[CH:2]S[CH:2]=C12
C1=NC2=CSC=C2S1 N1=[CH:2]SC2=[CH:1]S[CH:2]=C12
C1=NC2=CSC=C2S1 N1=[CH:2]SC2=[CH:2]S[CH:1]=C12
C1=NC=C2N=CC=NC2=C1 C1=C2N=[CH:1][CH:2]=NC2=[CH:2]C=N1
C1=NC=C2N=CC=NC2=C1 C1=NC=C2N=C[CH:1]=NC2=C1
C1=NC=C2N=CC=NC2=C1 C1=NC=C2N=[CH:1]C=NC2=C1
C1=NC=C2N=CC=NC2=C1 C1=N[CH:2]=C2N=[CH:2][CH:1]=NC2=C1
C1=NC=C2N=CC=NC2=C1 C1=N[CH:2]=C2N=[CH:2][CH:1]=NC2=[CH:2]1
C1=NC=[SH]C1 C1=NC=[SH][CH2:1]1
C1=NC=[SH]C1 C1=N[CH:1]=[SH]C1
C1=NC=[SH]C1 C1=[SH]C[CH:1]=N1
C1=NC=[SH]C1 C1=[SH][CH2:1][CH:1]=N1
C1=NC=[SH]C1 N1=[CH:1][CH2:1][SH]=[CH:2]1
C1=NC=[SH]C1 N1=[CH:2][CH2:2][SH]=[CH:1]1
C1=NCCCC1 C1=NCC[CH2:1]C1
C1=NCCCC1 C1=NC[CH2:1]CC1
C1=NCCCC1 C1=N[CH2:1]CCC1
C1=NCCCC1 C1=N[CH2:1][CH2:1]CC1
C1=NCCCC1 C1=N[CH2:2][CH2:2][CH2:1][CH2:2]1
C1=NCCN1 C1=NCC[NH:1]1
C1=NCCN1 C1=NC[CH2:1]N1
C1=NCCN1 C1=N[CH2:1]CN1
C1=NCCN1 C1=N[CH2:2][CH2:2][NH:1]1
C1=NCCN1 C1CN[CH:1]=N1
C1=NCCN1 N1=[CH:1][NH:1][CH2:2][CH2:2]1
C1=NCCN1 N1=[CH:1][NH:2][CH2:2][CH2:2]1
C1=NCCN1 N1=[CH:2][NH:1][CH2:2][CH2:2]1
C1=NCCN1 N1=[CH:2][NH:2][CH2:1][CH2:1]1
C1=NCCN=C1 C1=NCCN=[CH:1]1
C1=NCCN=C1 C1=NC[CH2:1]N=C1
C1=NCCN=C1 N1=[CH:1][CH:1]=N[CH2:2][CH2:2]1
C1=NCCN=C1 N1=[CH:1][CH:2]=N[CH2:2][CH2:2]1
C1=NCCN=C1 N1=[CH:2][CH:2]=N[CH2:1][CH2:1]1
C1=NCCNC1 C1=NCCN[CH2:1]1
C1=NCCNC1 C1=NC[CH2:1]NC1
C1=NCCNC1 C1=N[CH2:1]CNC1
C1=NCCNC1 C1CNC[CH:1]=N1
C1=NCCNC1 N1=[CH:1][CH2:1]N[CH2:2][CH2:2]1
C1=NCCNC1 N1=[CH:1][CH2:2]N[CH2:2][CH2:2]1
C1=NCCNC1 N1=[CH:2][CH2:1]N[CH2:2][CH2:2]1
C1=NCCNC1 N1=[CH:2][CH2:1][NH:2][CH2:2][CH2:2]1
C1=NCCNC1 N1=[CH:2][CH2:2]N[CH2:1][CH2:1]1
C1=NCCNC1 N1=[CH:2][CH2:2][NH:2][CH2:1][CH2:2]1
C1=NCCS1 C1CS[CH:1]=N1
C1=NCCS1 N1=[CH:1][S:2][CH2:2][CH2:2]1
C1=NC[SH]=C1 C1=NC[SH]=[CH:1]1
C1=NC[SH]=C1 C1=N[CH2:1][SH]=C1
C1=NC[SH]=C1 C1=[SH]CN=[CH:1]1
C1=NC[SH]=C1 N1=[CH:1][CH:1]=[SH][CH2:2]1
C1=NC[SH]=C1 N1=[CH:2][CH:2]=[SH][CH2:1]1
C1=NN=CO1 C1=NN=[CH:1]O1
C1=NN=CO1 N1=[CH:1]O[CH:2]=N1
C1=NN=C[NH]1 C1=NN=C[NH:1]1
C1=NN=C[NH]1 C1=NN=[CH:1][NH:2]1
C1=NN=C[NH]1 C1=NN=[CH:1][NH]1
C1=NN=C[NH]1 C1=NN=[CH:2][NH:1]1
C1=NN=C[NH]1 N1=[CH:1][NH:2][CH:2]=N1
C1=NN=C[NH]1 N1=[CH:2][NH:1][CH:2]=N1
C1=NNCC1 C1=NNC[CH2:1]1
C1=NNCC1 N1=[CH:2][CH2:1][CH2:2][NH:2]1
C1=NON=C1 C1=NON=[CH:1]1
C1=NON=C1 N1=[CH:1][CH:1]=NO1
C1=NSN=C1 C1=NSN=[CH:1]1
C1=NSN=C1 N1=[CH:1][CH:1]=NS1
C1=NSNC1 C1=NSN[CH2:1]1
C1=NSNC1 C1NSN=[CH:1]1
C1=NSNC1 N1=[CH:1][CH2:1]NS1
C1=N[NH]N=C1 C1=N[NH:1]N=C1
C1=N[NH]N=C1 C1=N[NH]N=[CH:1]1
C1=N[NH]N=C1 N1=[CH:1][CH:1]=N[NH:2]1
C1=N[NH]N=C1 N1=[CH:1][CH:1]=N[NH]1
C1=N[NH]N=C1 N1=[CH:2][CH:2]=N[NH:1]1
C1=[SH]C2=C3[NH]C4=CC=[SH]C4=C3[NH]C2=C1 C1=[SH]C2=C3C(=C4[SH]=CC=C4[NH:1]3)[NH:2]C2=C1
C1=[SH]C2=C3[NH]C4=CC=[SH]C4=C3[NH]C2=C1 C1=[SH]C2=C3C(=C4[SH]=[CH:1]C=C4[NH:2]3)[NH:2]C2=C1
C1=[SH]C2=C3[NH]C4=CC=[SH]C4=C3[NH]C2=C1 C1=[SH]C2=C3C(=C4[SH]=[CH:2]C=C4[NH:1]3)[NH:2]C2=C1
C1=[SH]C2=C3[NH]C4=CC=[SH]C4=C3[NH]C2=C1 C1=[SH]C2=C3[NH]C4=CC=[SH]C4=C3[NH:1]C2=C1
C1=[SH]C2=C3[NH]C4=CC=[SH]C4=C3[NH]C2=C1 C1=[SH]C2=C3[NH]C4=C[CH:1]=[SH]C4=C3[NH]C2=C1
C1=[SH]CCC1 C1=[SH]CC[CH2:1]1
C1=[SH]CCC1 C1=[SH]C[CH2:1]C1
C1=[SH]CCC1 C1=[SH][CH2:1]CC1
C1=[SH]CCC1 C1=[SH][CH2:1]C[CH2:2]1
C1=[SH]CCC1 C1=[SH][CH2:1][CH2:2]C1
C1=[SH]CCC1 C1=[SH][CH2:1][CH2:2][CH2:2]1
C1=[SH]CCC1 C1C[CH2:2][SH]=[CH:1]1
C1=[SH]CCC1 C1C[CH:2]=[SH][CH2:1]1
C1=[SH]CCC1 C1C[SH]=[CH:1]C1
C1=[SH]CCC1 C1[CH2:1][CH2:1][SH]=[CH:2]1
C1=[SH]CCC1 C1[CH:1]=[SH][CH2:2][CH2:2]1
C1=[SH]CCC1 [SH]1=[CH:1][CH2:1][CH2:2][CH2:2]1
C1=[SH]CCC1 [SH]1=[CH:1][CH2:2][CH2:2][CH2:2]1
C1=[SH]CCC1 [SH]1=[CH:2][CH2:1][CH2:1][CH2:2]1
C1=[SH]CCC1 [SH]1=[CH:2][CH2:2][CH2:1][CH2:1]1
C1=[SH]CCN1 C1=[SH]C[CH2:1]N1
C1=[SH]CCN1 C1=[SH][CH2:1]CN1
C1=[SH]CCN1 C1C[SH]=[CH:1]N1
C1=[SH]CCN1 N1[CH2:1][CH2:1][SH]=[CH:2]1
C1=[SH]CCN1 N1[CH:1]=[SH][CH2:2][CH2:2]1
C1CC1 C1C[CH2:1]1
C1CC1 [CH2:1]1[CH2:2][CH2:2]1
C1CCC1 C1C[CH2:1]C1
C1CCC1 [CH2:1]1[CH2:2][CH2:2][CH2:2]1
C1CCCC1 C1CC[CH2:1]C1
C1CCCC1 C1C[CH2:2][CH2:2][CH2:1]1
C1CCCC1 C1[CH2:1]C[CH2:2][CH2:2]1
C1CCCC1 C1[CH2:1][CH2:1]C[CH2:2]1
C1CCCC1 C1[CH2:1][CH2:2][CH2:2][CH2:2]1
C1CCCC1 C1[CH2:2][CH2:1][CH2:1][CH2:2]1
C1CCCC1 C1[CH2:2][CH2:1][CH2:2][CH2:2]1
C1CCCC1 [CH2:1]1[CH2:1][CH2:2][CH2:2][CH2:2]1
C1CCCC1 [CH2:1]1[CH2:2][CH2:2][CH2:2][CH2:2]1
C1CCCCC1 C1CC[CH2:1]CC1
C1CCCCC1 C1[CH2:1]C[CH2:2][CH2:2][CH2:2]1
C1CCCCC1 C1[CH2:2][CH2:1][CH2:2][CH2:2][CH2:2]1
C1CCCCC1 [CH2:1]1[CH2:1][CH2:2][CH2:2][CH2:2][CH2:2]1
C1CCCCC1 [CH2:1]1[CH2:2][CH2:2][CH2:2][CH2:2][CH2:2]1
C1CCCOCC1 C1CC[CH2:1]COC1
C1CCCOCC1 C1O[CH2:2][CH2:1][CH2:2][CH2:2][CH2:2]1
C1CCCOCC1 C1O[CH2:2][CH2:2][CH2:2][CH2:2][CH2:1]1
C1CCCOCC1 [CH2:1]1[CH2:2][CH2:2][CH2:2][CH2:2][O:2][CH2:2]1
C1CCNC1 C1CC[NH:1]C1
C1CCNC1 C1CN[CH2:1]C1
C1CCNC1 C1C[CH2:1]CN1
C1CCNC1 N1[CH2:2][CH2:1][CH2:1][CH2:2]1
C1CCNC1 [CH2:1]1[CH2:1][CH2:2][NH:2][CH2:2]1
C1CCNC1 [CH2:1]1[CH2:1][NH:2][CH2:2][CH2:2]1
C1CCNC1 [CH2:1]1[CH2:2][CH2:2][CH2:2][NH:2]1
C1CCNC1 [CH2:1]1[CH2:2][CH2:2][NH:2][CH2:2]1
C1CCNC1 [NH:1]1[CH2:2][CH2:2][CH2:2][CH2:2]1
C1CCNCC1 C1CC[CH2:1]NC1
C1CCNCC1 C1CC[NH:1]CC1
C1CCNCC1 C1C[CH2:1]CCN1
C1CCNCC1 [CH2:1]1[CH2:2][CH2:2][CH2:2][CH2:2][NH:2]1
C1CCNCC1 [CH2:1]1[CH2:2][CH2:2][NH:2][CH2:2][CH2:2]1
C1CCNCC1 [NH:1]1[CH2:2][CH2:2][CH2:2][CH2:2][CH2:2]1
C1CCNOCC1 C1CC[CH2:1]NOC1
C1CCNOCC1 O1[CH2:2][CH2:2][CH2:2][CH2:2][CH2:1][NH:2]1
C1CCOC1 C1C[CH2:1]CO1
C1CCOC1 O1[CH2:2][CH2:1][CH2:1][CH2:2]1
C1CCOCNC1 C1CC[NH:1]COC1
